Composition: 65% KNO3 / 35% sugar | r=6.29 mol | K2CO3 yield = 44.4 wt% | dTad = 1300 K | Tad = 1598 K
step   time[s]  Tmax[K]  Tvent[K]  K2CO3[kg]  Uvent[m/s]  meanYfu  SMAX
 3679    3.679    802.7    464.1  1.108e-03  2.891e-02  0.0006  1.28e-09
 3680    3.680    802.6    464.0  1.108e-03  2.890e-02  0.0006  1.28e-09
 3681    3.681    802.4    464.0  1.108e-03  2.889e-02  0.0006  1.28e-09
 3682    3.682    802.3    464.0  1.108e-03  2.889e-02  0.0006  1.27e-09
 3683    3.683    802.2    463.9  1.109e-03  2.888e-02  0.0006  1.27e-09
 3684    3.684    802.0    463.9  1.109e-03  2.887e-02  0.0006  1.27e-09
 3685    3.685    801.9    463.8  1.109e-03  2.886e-02  0.0006  1.27e-09
 3686    3.686    801.8    463.8  1.109e-03  2.885e-02  0.0006  1.27e-09
 3687    3.687    801.6    463.8  1.109e-03  2.884e-02  0.0006  1.27e-09
 3688    3.688    801.5    463.7  1.109e-03  2.883e-02  0.0006  1.27e-09
 3689    3.689    801.4    463.7  1.109e-03  2.882e-02  0.0006  1.27e-09
 3690    3.690    801.2    463.6  1.110e-03  2.881e-02  0.0006  1.27e-09
 3691    3.691    801.1    463.6  1.110e-03  2.881e-02  0.0006  1.27e-09
 3692    3.692    801.0    463.6  1.110e-03  2.880e-02  0.0006  1.27e-09
 3693    3.693    800.8    463.5  1.110e-03  2.879e-02  0.0006  1.27e-09
 3694    3.694    800.7    463.5  1.110e-03  2.878e-02  0.0006  1.26e-09
 3695    3.695    800.6    463.4  1.110e-03  2.877e-02  0.0006  1.26e-09
 3696    3.696    800.5    463.4  1.110e-03  2.876e-02  0.0006  1.26e-09
 3697    3.697    800.3    463.4  1.110e-03  2.875e-02  0.0006  1.26e-09
 3698    3.698    800.2    463.3  1.111e-03  2.874e-02  0.0006  1.26e-09
 3699    3.699    800.1    463.3  1.111e-03  2.873e-02  0.0006  1.26e-09
 3700    3.700    799.9    463.2  1.111e-03  2.873e-02  0.0006  1.26e-09
 3701    3.701    799.8    463.2  1.111e-03  2.872e-02  0.0006  1.26e-09
 3702    3.702    799.7    463.2  1.111e-03  2.871e-02  0.0006  1.26e-09
 3703    3.703    799.5    463.1  1.111e-03  2.870e-02  0.0006  1.26e-09
 3704    3.704    799.4    463.1  1.111e-03  2.869e-02  0.0006  1.26e-09
 3705    3.705    799.3    463.0  1.111e-03  2.868e-02  0.0006  1.26e-09
 3706    3.706    799.2    463.0  1.112e-03  2.867e-02  0.0006  1.25e-09
 3707    3.707    799.0    463.0  1.112e-03  2.866e-02  0.0006  1.25e-09
 3708    3.708    798.9    462.9  1.112e-03  2.865e-02  0.0006  1.25e-09
 3709    3.709    798.8    462.9  1.112e-03  2.865e-02  0.0006  1.25e-09
 3710    3.710    798.6    462.8  1.112e-03  2.864e-02  0.0006  1.25e-09
 3711    3.711    798.5    462.8  1.112e-03  2.863e-02  0.0006  1.25e-09
 3712    3.712    798.4    462.8  1.112e-03  2.862e-02  0.0006  1.25e-09
 3713    3.713    798.2    462.7  1.112e-03  2.861e-02  0.0006  1.25e-09
 3714    3.714    798.1    462.7  1.113e-03  2.860e-02  0.0006  1.25e-09
 3715    3.715    798.0    462.6  1.113e-03  2.859e-02  0.0006  1.25e-09
 3716    3.716    797.9    462.6  1.113e-03  2.858e-02  0.0006  1.25e-09
 3717    3.717    797.7    462.6  1.113e-03  2.858e-02  0.0006  1.25e-09
 3718    3.718    797.6    462.5  1.113e-03  2.857e-02  0.0006  1.25e-09
 3719    3.719    797.5    462.5  1.113e-03  2.856e-02  0.0006  1.24e-09
 3720    3.720    797.3    462.4  1.113e-03  2.855e-02  0.0006  1.24e-09
 3721    3.721    797.2    462.4  1.114e-03  2.854e-02  0.0006  1.24e-09
 3722    3.722    797.1    462.4  1.114e-03  2.853e-02  0.0006  1.24e-09
 3723    3.723    797.0    462.3  1.114e-03  2.852e-02  0.0006  1.24e-09
 3724    3.724    796.8    462.3  1.114e-03  2.851e-02  0.0006  1.24e-09
 3725    3.725    796.7    462.2  1.114e-03  2.850e-02  0.0006  1.24e-09
 3726    3.726    796.6    462.2  1.114e-03  2.850e-02  0.0006  1.24e-09
 3727    3.727    796.4    462.2  1.114e-03  2.849e-02  0.0006  1.24e-09
 3728    3.728    796.3    462.1  1.114e-03  2.848e-02  0.0006  1.24e-09
 3729    3.729    796.2    462.1  1.115e-03  2.847e-02  0.0006  1.24e-09
 3730    3.730    796.1    462.0  1.115e-03  2.846e-02  0.0006  1.24e-09
 3731    3.731    795.9    462.0  1.115e-03  2.845e-02  0.0006  1.23e-09
 3732    3.732    795.8    462.0  1.115e-03  2.844e-02  0.0006  1.23e-09
 3733    3.733    795.7    461.9  1.115e-03  2.843e-02  0.0006  1.23e-09
 3734    3.734    795.5    461.9  1.115e-03  2.843e-02  0.0006  1.23e-09
 3735    3.735    795.4    461.8  1.115e-03  2.842e-02  0.0006  1.23e-09
 3736    3.736    795.3    461.8  1.115e-03  2.841e-02  0.0006  1.23e-09
 3737    3.737    795.2    461.8  1.116e-03  2.840e-02  0.0006  1.23e-09
 3738    3.738    795.0    461.7  1.116e-03  2.839e-02  0.0006  1.23e-09
 3739    3.739    794.9    461.7  1.116e-03  2.838e-02  0.0006  1.23e-09
 3740    3.740    794.8    461.6  1.116e-03  2.837e-02  0.0006  1.23e-09
 3741    3.741    794.6    461.6  1.116e-03  2.837e-02  0.0006  1.23e-09
 3742    3.742    794.5    461.6  1.116e-03  2.836e-02  0.0006  1.23e-09
 3743    3.743    794.4    461.5  1.116e-03  2.835e-02  0.0006  1.22e-09
 3744    3.744    794.3    461.5  1.116e-03  2.834e-02  0.0006  1.22e-09
 3745    3.745    794.1    461.4  1.117e-03  2.833e-02  0.0006  1.22e-09
 3746    3.746    794.0    461.4  1.117e-03  2.832e-02  0.0006  1.22e-09
 3747    3.747    793.9    461.4  1.117e-03  2.831e-02  0.0006  1.22e-09
 3748    3.748    793.8    461.3  1.117e-03  2.830e-02  0.0006  1.22e-09
 3749    3.749    793.6    461.3  1.117e-03  2.830e-02  0.0006  1.22e-09
 3750    3.750    793.5    461.2  1.117e-03  2.829e-02  0.0006  1.22e-09
 3751    3.751    793.4    461.2  1.117e-03  2.828e-02  0.0006  1.22e-09
 3752    3.752    793.2    461.2  1.117e-03  2.827e-02  0.0006  1.22e-09
 3753    3.753    793.1    461.1  1.118e-03  2.826e-02  0.0006  1.22e-09
 3754    3.754    793.0    461.1  1.118e-03  2.825e-02  0.0006  1.22e-09
 3755    3.755    792.9    461.0  1.118e-03  2.824e-02  0.0006  1.22e-09
 3756    3.756    792.7    461.0  1.118e-03  2.824e-02  0.0006  1.21e-09
 3757    3.757    792.6    461.0  1.118e-03  2.823e-02  0.0006  1.21e-09
 3758    3.758    792.5    460.9  1.118e-03  2.822e-02  0.0006  1.21e-09
 3759    3.759    792.4    460.9  1.118e-03  2.821e-02  0.0006  1.21e-09
 3760    3.760    792.2    460.8  1.118e-03  2.820e-02  0.0006  1.21e-09
 3761    3.761    792.1    460.8  1.119e-03  2.819e-02  0.0006  1.21e-09
 3762    3.762    792.0    460.8  1.119e-03  2.818e-02  0.0006  1.21e-09
 3763    3.763    791.9    460.7  1.119e-03  2.818e-02  0.0006  1.21e-09
 3764    3.764    791.7    460.7  1.119e-03  2.817e-02  0.0006  1.21e-09
 3765    3.765    791.6    460.7  1.119e-03  2.816e-02  0.0006  1.21e-09
 3766    3.766    791.5    460.6  1.119e-03  2.815e-02  0.0006  1.21e-09
 3767    3.767    791.3    460.6  1.119e-03  2.814e-02  0.0006  1.21e-09
 3768    3.768    791.2    460.5  1.120e-03  2.813e-02  0.0006  1.21e-09
 3769    3.769    791.1    460.5  1.120e-03  2.812e-02  0.0006  1.20e-09
 3770    3.770    791.0    460.5  1.120e-03  2.812e-02  0.0006  1.20e-09
 3771    3.771    790.8    460.4  1.120e-03  2.811e-02  0.0006  1.20e-09
 3772    3.772    790.7    460.4  1.120e-03  2.810e-02  0.0006  1.20e-09
 3773    3.773    790.6    460.3  1.120e-03  2.809e-02  0.0006  1.20e-09
 3774    3.774    790.5    460.3  1.120e-03  2.808e-02  0.0006  1.20e-09
 3775    3.775    790.3    460.3  1.120e-03  2.807e-02  0.0006  1.20e-09
 3776    3.776    790.2    460.2  1.121e-03  2.806e-02  0.0006  1.20e-09
 3777    3.777    790.1    460.2  1.121e-03  2.806e-02  0.0006  1.20e-09
 3778    3.778    790.0    460.1  1.121e-03  2.805e-02  0.0006  1.20e-09
 3779    3.779    789.8    460.1  1.121e-03  2.804e-02  0.0006  1.20e-09
 3780    3.780    789.7    460.1  1.121e-03  2.803e-02  0.0006  1.20e-09
 3781    3.781    789.6    460.0  1.121e-03  2.802e-02  0.0006  1.20e-09
 3782    3.782    789.5    460.0  1.121e-03  2.801e-02  0.0006  1.19e-09
 3783    3.783    789.3    459.9  1.121e-03  2.801e-02  0.0006  1.19e-09
 3784    3.784    789.2    459.9  1.122e-03  2.800e-02  0.0006  1.19e-09
 3785    3.785    789.1    459.9  1.122e-03  2.799e-02  0.0006  1.19e-09
 3786    3.786    789.0    459.8  1.122e-03  2.798e-02  0.0006  1.19e-09
 3787    3.787    788.8    459.8  1.122e-03  2.797e-02  0.0006  1.19e-09
 3788    3.788    788.7    459.8  1.122e-03  2.796e-02  0.0006  1.19e-09
 3789    3.789    788.6    459.7  1.122e-03  2.795e-02  0.0006  1.19e-09
 3790    3.790    788.5    459.7  1.122e-03  2.795e-02  0.0006  1.19e-09
 3791    3.791    788.3    459.6  1.122e-03  2.794e-02  0.0006  1.19e-09
 3792    3.792    788.2    459.6  1.123e-03  2.793e-02  0.0006  1.19e-09
 3793    3.793    788.1    459.6  1.123e-03  2.792e-02  0.0006  1.19e-09
 3794    3.794    788.0    459.5  1.123e-03  2.791e-02  0.0006  1.19e-09
 3795    3.795    787.8    459.5  1.123e-03  2.790e-02  0.0006  1.18e-09
 3796    3.796    787.7    459.4  1.123e-03  2.790e-02  0.0006  1.18e-09
 3797    3.797    787.6    459.4  1.123e-03  2.789e-02  0.0006  1.18e-09
 3798    3.798    787.5    459.4  1.123e-03  2.788e-02  0.0006  1.18e-09
 3799    3.799    787.4    459.3  1.123e-03  2.787e-02  0.0006  1.18e-09
 3800    3.800    787.2    459.3  1.124e-03  2.786e-02  0.0006  1.18e-09
 3801    3.801    787.1    459.3  1.124e-03  2.785e-02  0.0006  1.18e-09
 3802    3.802    787.0    459.2  1.124e-03  2.784e-02  0.0006  1.18e-09
 3803    3.803    786.9    459.2  1.124e-03  2.784e-02  0.0006  1.18e-09
 3804    3.804    786.7    459.1  1.124e-03  2.783e-02  0.0006  1.18e-09
 3805    3.805    786.6    459.1  1.124e-03  2.782e-02  0.0006  1.18e-09
 3806    3.806    786.5    459.1  1.124e-03  2.781e-02  0.0006  1.18e-09
 3807    3.807    786.4    459.0  1.124e-03  2.780e-02  0.0006  1.18e-09
 3808    3.808    786.2    459.0  1.125e-03  2.779e-02  0.0006  1.17e-09
 3809    3.809    786.1    458.9  1.125e-03  2.779e-02  0.0006  1.17e-09
 3810    3.810    786.0    458.9  1.125e-03  2.778e-02  0.0006  1.17e-09
 3811    3.811    785.9    458.9  1.125e-03  2.777e-02  0.0006  1.17e-09
 3812    3.812    785.7    458.8  1.125e-03  2.776e-02  0.0006  1.17e-09
 3813    3.813    785.6    458.8  1.125e-03  2.775e-02  0.0006  1.17e-09
 3814    3.814    785.5    458.8  1.125e-03  2.774e-02  0.0006  1.17e-09
 3815    3.815    785.4    458.7  1.125e-03  2.774e-02  0.0006  1.17e-09
 3816    3.816    785.3    458.7  1.126e-03  2.773e-02  0.0006  1.17e-09
 3817    3.817    785.1    458.6  1.126e-03  2.772e-02  0.0006  1.17e-09
 3818    3.818    785.0    458.6  1.126e-03  2.771e-02  0.0006  1.17e-09
 3819    3.819    784.9    458.6  1.126e-03  2.770e-02  0.0006  1.17e-09
 3820    3.820    784.8    458.5  1.126e-03  2.769e-02  0.0006  1.17e-09
 3821    3.821    784.6    458.5  1.126e-03  2.769e-02  0.0006  1.16e-09
 3822    3.822    784.5    458.4  1.126e-03  2.768e-02  0.0006  1.16e-09
 3823    3.823    784.4    458.4  1.126e-03  2.767e-02  0.0006  1.16e-09
 3824    3.824    784.3    458.4  1.127e-03  2.766e-02  0.0006  1.16e-09
 3825    3.825    784.2    458.3  1.127e-03  2.765e-02  0.0006  1.16e-09
 3826    3.826    784.0    458.3  1.127e-03  2.764e-02  0.0006  1.16e-09
 3827    3.827    783.9    458.3  1.127e-03  2.764e-02  0.0006  1.16e-09
 3828    3.828    783.8    458.2  1.127e-03  2.763e-02  0.0006  1.16e-09
 3829    3.829    783.7    458.2  1.127e-03  2.762e-02  0.0006  1.16e-09
 3830    3.830    783.5    458.1  1.127e-03  2.761e-02  0.0006  1.16e-09
 3831    3.831    783.4    458.1  1.127e-03  2.760e-02  0.0006  1.16e-09
 3832    3.832    783.3    458.1  1.128e-03  2.760e-02  0.0006  1.16e-09
 3833    3.833    783.2    458.0  1.128e-03  2.759e-02  0.0006  1.16e-09
 3834    3.834    783.1    458.0  1.128e-03  2.758e-02  0.0006  1.16e-09
 3835    3.835    782.9    458.0  1.128e-03  2.757e-02  0.0006  1.15e-09
 3836    3.836    782.8    457.9  1.128e-03  2.756e-02  0.0006  1.15e-09
 3837    3.837    782.7    457.9  1.128e-03  2.755e-02  0.0006  1.15e-09
 3838    3.838    782.6    457.8  1.128e-03  2.755e-02  0.0006  1.15e-09
 3839    3.839    782.4    457.8  1.128e-03  2.754e-02  0.0006  1.15e-09
 3840    3.840    782.3    457.8  1.129e-03  2.753e-02  0.0006  1.15e-09
 3841    3.841    782.2    457.7  1.129e-03  2.752e-02  0.0006  1.15e-09
 3842    3.842    782.1    457.7  1.129e-03  2.751e-02  0.0006  1.15e-09
 3843    3.843    782.0    457.6  1.129e-03  2.750e-02  0.0006  1.15e-09
 3844    3.844    781.8    457.6  1.129e-03  2.750e-02  0.0006  1.15e-09
 3845    3.845    781.7    457.6  1.129e-03  2.749e-02  0.0006  1.15e-09
 3846    3.846    781.6    457.5  1.129e-03  2.748e-02  0.0006  1.15e-09
 3847    3.847    781.5    457.5  1.129e-03  2.747e-02  0.0006  1.15e-09
 3848    3.848    781.4    457.5  1.130e-03  2.746e-02  0.0006  1.15e-09
 3849    3.849    781.2    457.4  1.130e-03  2.746e-02  0.0006  1.14e-09
 3850    3.850    781.1    457.4  1.130e-03  2.745e-02  0.0006  1.14e-09
 3851    3.851    781.0    457.3  1.130e-03  2.744e-02  0.0006  1.14e-09
 3852    3.852    780.9    457.3  1.130e-03  2.743e-02  0.0006  1.14e-09
 3853    3.853    780.8    457.3  1.130e-03  2.742e-02  0.0006  1.14e-09
 3854    3.854    780.6    457.2  1.130e-03  2.741e-02  0.0006  1.14e-09
 3855    3.855    780.5    457.2  1.130e-03  2.741e-02  0.0006  1.14e-09
 3856    3.856    780.4    457.2  1.131e-03  2.740e-02  0.0006  1.14e-09
 3857    3.857    780.3    457.1  1.131e-03  2.739e-02  0.0006  1.14e-09
 3858    3.858    780.1    457.1  1.131e-03  2.738e-02  0.0006  1.14e-09
 3859    3.859    780.0    457.0  1.131e-03  2.737e-02  0.0006  1.14e-09
 3860    3.860    779.9    457.0  1.131e-03  2.737e-02  0.0006  1.14e-09
 3861    3.861    779.8    457.0  1.131e-03  2.736e-02  0.0006  1.14e-09
 3862    3.862    779.7    456.9  1.131e-03  2.735e-02  0.0006  1.14e-09
 3863    3.863    779.5    456.9  1.131e-03  2.734e-02  0.0006  1.13e-09
 3864    3.864    779.4    456.9  1.132e-03  2.733e-02  0.0006  1.13e-09
 3865    3.865    779.3    456.8  1.132e-03  2.733e-02  0.0006  1.13e-09
 3866    3.866    779.2    456.8  1.132e-03  2.732e-02  0.0006  1.13e-09
 3867    3.867    779.1    456.7  1.132e-03  2.731e-02  0.0006  1.13e-09
 3868    3.868    778.9    456.7  1.132e-03  2.730e-02  0.0006  1.13e-09
 3869    3.869    778.8    456.7  1.132e-03  2.729e-02  0.0006  1.13e-09
 3870    3.870    778.7    456.6  1.132e-03  2.728e-02  0.0006  1.13e-09
 3871    3.871    778.6    456.6  1.132e-03  2.728e-02  0.0006  1.13e-09
 3872    3.872    778.5    456.6  1.133e-03  2.727e-02  0.0006  1.13e-09
 3873    3.873    778.3    456.5  1.133e-03  2.726e-02  0.0006  1.13e-09
 3874    3.874    778.2    456.5  1.133e-03  2.725e-02  0.0006  1.13e-09
 3875    3.875    778.1    456.4  1.133e-03  2.724e-02  0.0006  1.13e-09
 3876    3.876    778.0    456.4  1.133e-03  2.724e-02  0.0006  1.13e-09
 3877    3.877    777.9    456.4  1.133e-03  2.723e-02  0.0006  1.12e-09
 3878    3.878    777.8    456.3  1.133e-03  2.722e-02  0.0006  1.12e-09
 3879    3.879    777.6    456.3  1.133e-03  2.721e-02  0.0006  1.12e-09
 3880    3.880    777.5    456.3  1.134e-03  2.720e-02  0.0006  1.12e-09
 3881    3.881    777.4    456.2  1.134e-03  2.720e-02  0.0006  1.12e-09
 3882    3.882    777.3    456.2  1.134e-03  2.719e-02  0.0006  1.12e-09
 3883    3.883    777.2    456.1  1.134e-03  2.718e-02  0.0006  1.12e-09
 3884    3.884    777.0    456.1  1.134e-03  2.717e-02  0.0006  1.12e-09
 3885    3.885    776.9    456.1  1.134e-03  2.716e-02  0.0006  1.12e-09
 3886    3.886    776.8    456.0  1.134e-03  2.716e-02  0.0006  1.12e-09
 3887    3.887    776.7    456.0  1.134e-03  2.715e-02  0.0006  1.12e-09
 3888    3.888    776.6    456.0  1.135e-03  2.714e-02  0.0006  1.12e-09
 3889    3.889    776.4    455.9  1.135e-03  2.713e-02  0.0006  1.12e-09
 3890    3.890    776.3    455.9  1.135e-03  2.712e-02  0.0006  1.12e-09
 3891    3.891    776.2    455.8  1.135e-03  2.712e-02  0.0006  1.11e-09
 3892    3.892    776.1    455.8  1.135e-03  2.711e-02  0.0006  1.11e-09
 3893    3.893    776.0    455.8  1.135e-03  2.710e-02  0.0006  1.11e-09
 3894    3.894    775.9    455.7  1.135e-03  2.709e-02  0.0006  1.11e-09
 3895    3.895    775.7    455.7  1.135e-03  2.708e-02  0.0006  1.11e-09
 3896    3.896    775.6    455.7  1.136e-03  2.708e-02  0.0006  1.11e-09
 3897    3.897    775.5    455.6  1.136e-03  2.707e-02  0.0006  1.11e-09
 3898    3.898    775.4    455.6  1.136e-03  2.706e-02  0.0006  1.11e-09
 3899    3.899    775.3    455.6  1.136e-03  2.705e-02  0.0006  1.11e-09
 3900    3.900    775.1    455.5  1.136e-03  2.704e-02  0.0006  1.11e-09
 3901    3.901    775.0    455.5  1.136e-03  2.704e-02  0.0006  1.11e-09
 3902    3.902    774.9    455.4  1.136e-03  2.703e-02  0.0006  1.11e-09
 3903    3.903    774.8    455.4  1.136e-03  2.702e-02  0.0006  1.11e-09
 3904    3.904    774.7    455.4  1.137e-03  2.701e-02  0.0006  1.11e-09
 3905    3.905    774.6    455.3  1.137e-03  2.700e-02  0.0006  1.10e-09
 3906    3.906    774.4    455.3  1.137e-03  2.700e-02  0.0006  1.10e-09
 3907    3.907    774.3    455.3  1.137e-03  2.699e-02  0.0006  1.10e-09
 3908    3.908    774.2    455.2  1.137e-03  2.698e-02  0.0006  1.10e-09
 3909    3.909    774.1    455.2  1.137e-03  2.697e-02  0.0006  1.10e-09
 3910    3.910    774.0    455.1  1.137e-03  2.696e-02  0.0006  1.10e-09
 3911    3.911    773.9    455.1  1.137e-03  2.696e-02  0.0006  1.10e-09
 3912    3.912    773.7    455.1  1.138e-03  2.695e-02  0.0006  1.10e-09
 3913    3.913    773.6    455.0  1.138e-03  2.694e-02  0.0006  1.10e-09
 3914    3.914    773.5    455.0  1.138e-03  2.693e-02  0.0006  1.10e-09
 3915    3.915    773.4    455.0  1.138e-03  2.692e-02  0.0006  1.10e-09
 3916    3.916    773.3    454.9  1.138e-03  2.692e-02  0.0006  1.10e-09
 3917    3.917    773.2    454.9  1.138e-03  2.691e-02  0.0006  1.10e-09
 3918    3.918    773.0    454.9  1.138e-03  2.690e-02  0.0006  1.10e-09
 3919    3.919    772.9    454.8  1.138e-03  2.689e-02  0.0006  1.10e-09
 3920    3.920    772.8    454.8  1.138e-03  2.689e-02  0.0006  1.09e-09
 3921    3.921    772.7    454.7  1.139e-03  2.688e-02  0.0006  1.09e-09
 3922    3.922    772.6    454.7  1.139e-03  2.687e-02  0.0006  1.09e-09
 3923    3.923    772.5    454.7  1.139e-03  2.686e-02  0.0006  1.09e-09
 3924    3.924    772.3    454.6  1.139e-03  2.685e-02  0.0006  1.09e-09
 3925    3.925    772.2    454.6  1.139e-03  2.685e-02  0.0006  1.09e-09
 3926    3.926    772.1    454.6  1.139e-03  2.684e-02  0.0006  1.09e-09
 3927    3.927    772.0    454.5  1.139e-03  2.683e-02  0.0006  1.09e-09
 3928    3.928    771.9    454.5  1.139e-03  2.682e-02  0.0006  1.09e-09
 3929    3.929    771.8    454.5  1.140e-03  2.681e-02  0.0006  1.09e-09
 3930    3.930    771.6    454.4  1.140e-03  2.681e-02  0.0006  1.09e-09
 3931    3.931    771.5    454.4  1.140e-03  2.680e-02  0.0006  1.09e-09
 3932    3.932    771.4    454.3  1.140e-03  2.679e-02  0.0006  1.09e-09
 3933    3.933    771.3    454.3  1.140e-03  2.678e-02  0.0006  1.09e-09
 3934    3.934    771.2    454.3  1.140e-03  2.678e-02  0.0006  1.09e-09
 3935    3.935    771.1    454.2  1.140e-03  2.677e-02  0.0006  1.08e-09
 3936    3.936    770.9    454.2  1.140e-03  2.676e-02  0.0006  1.08e-09
 3937    3.937    770.8    454.2  1.141e-03  2.675e-02  0.0006  1.08e-09
 3938    3.938    770.7    454.1  1.141e-03  2.674e-02  0.0006  1.08e-09
 3939    3.939    770.6    454.1  1.141e-03  2.674e-02  0.0006  1.08e-09
 3940    3.940    770.5    454.1  1.141e-03  2.673e-02  0.0006  1.08e-09
 3941    3.941    770.4    454.0  1.141e-03  2.672e-02  0.0006  1.08e-09
 3942    3.942    770.2    454.0  1.141e-03  2.671e-02  0.0006  1.08e-09
 3943    3.943    770.1    453.9  1.141e-03  2.671e-02  0.0006  1.08e-09
 3944    3.944    770.0    453.9  1.141e-03  2.670e-02  0.0006  1.08e-09
 3945    3.945    769.9    453.9  1.142e-03  2.669e-02  0.0006  1.08e-09
 3946    3.946    769.8    453.8  1.142e-03  2.668e-02  0.0006  1.08e-09
 3947    3.947    769.7    453.8  1.142e-03  2.667e-02  0.0006  1.08e-09
 3948    3.948    769.6    453.8  1.142e-03  2.667e-02  0.0006  1.08e-09
 3949    3.949    769.4    453.7  1.142e-03  2.666e-02  0.0006  1.08e-09
 3950    3.950    769.3    453.7  1.142e-03  2.665e-02  0.0006  1.07e-09
 3951    3.951    769.2    453.7  1.142e-03  2.664e-02  0.0006  1.07e-09
 3952    3.952    769.1    453.6  1.142e-03  2.664e-02  0.0006  1.07e-09
 3953    3.953    769.0    453.6  1.143e-03  2.663e-02  0.0006  1.07e-09
 3954    3.954    768.9    453.5  1.143e-03  2.662e-02  0.0006  1.07e-09
 3955    3.955    768.8    453.5  1.143e-03  2.661e-02  0.0006  1.07e-09
 3956    3.956    768.6    453.5  1.143e-03  2.660e-02  0.0006  1.07e-09
 3957    3.957    768.5    453.4  1.143e-03  2.660e-02  0.0006  1.07e-09
 3958    3.958    768.4    453.4  1.143e-03  2.659e-02  0.0006  1.07e-09
 3959    3.959    768.3    453.4  1.143e-03  2.658e-02  0.0006  1.07e-09
 3960    3.960    768.2    453.3  1.143e-03  2.657e-02  0.0006  1.07e-09
 3961    3.961    768.1    453.3  1.143e-03  2.657e-02  0.0006  1.07e-09
 3962    3.962    767.9    453.3  1.144e-03  2.656e-02  0.0006  1.07e-09
 3963    3.963    767.8    453.2  1.144e-03  2.655e-02  0.0006  1.07e-09
 3964    3.964    767.7    453.2  1.144e-03  2.654e-02  0.0006  1.07e-09
 3965    3.965    767.6    453.1  1.144e-03  2.653e-02  0.0006  1.06e-09
