# time[s]  Tmax[K]  totalK2CO3[kg]
5.04000e-01	1.08068e+03	2.41568e-04
5.05000e-01	1.08071e+03	2.41863e-04
5.06000e-01	1.08074e+03	2.42165e-04
5.07000e-01	1.08076e+03	2.42476e-04
5.08000e-01	1.08079e+03	2.42796e-04
5.09000e-01	1.08081e+03	2.43127e-04
5.10000e-01	1.08084e+03	2.43470e-04
5.11000e-01	1.08086e+03	2.43824e-04
5.12000e-01	1.08089e+03	2.44193e-04
5.13000e-01	1.08092e+03	2.44576e-04
5.14000e-01	1.08094e+03	2.44977e-04
5.15000e-01	1.08097e+03	2.45396e-04
5.16000e-01	1.08099e+03	2.45835e-04
5.17000e-01	1.08102e+03	2.46299e-04
5.18000e-01	1.08104e+03	2.46788e-04
5.19000e-01	1.08107e+03	2.47308e-04
5.20000e-01	1.08110e+03	2.47861e-04
5.21000e-01	1.08112e+03	2.48454e-04
5.22000e-01	1.08115e+03	2.49091e-04
5.23000e-01	1.08117e+03	2.49780e-04
5.24000e-01	1.08120e+03	2.50529e-04
5.25000e-01	1.08122e+03	2.51348e-04
5.26000e-01	1.08125e+03	2.52248e-04
5.27000e-01	1.08127e+03	2.53243e-04
5.28000e-01	1.08130e+03	2.54348e-04
5.29000e-01	1.08132e+03	2.55577e-04
5.30000e-01	1.08135e+03	2.56945e-04
5.31000e-01	1.08137e+03	2.58458e-04
5.32000e-01	1.08139e+03	2.60113e-04
5.33000e-01	1.08142e+03	2.61884e-04
5.34000e-01	1.08144e+03	2.63720e-04
5.35000e-01	1.08147e+03	2.65546e-04
5.36000e-01	1.08149e+03	2.67274e-04
5.37000e-01	1.08151e+03	2.68832e-04
5.38000e-01	1.08154e+03	2.70175e-04
5.39000e-01	1.08156e+03	2.71292e-04
5.40000e-01	1.08159e+03	2.72193e-04
5.41000e-01	1.08161e+03	2.72909e-04
5.42000e-01	1.08163e+03	2.73479e-04
5.43000e-01	1.08166e+03	2.73937e-04
5.44000e-01	1.08168e+03	2.74312e-04
5.45000e-01	1.08170e+03	2.74628e-04
5.46000e-01	1.08172e+03	2.74901e-04
5.47000e-01	1.08175e+03	2.75145e-04
5.48000e-01	1.08177e+03	2.75370e-04
5.49000e-01	1.08179e+03	2.75581e-04
5.50000e-01	1.08182e+03	2.75783e-04
5.51000e-01	1.08184e+03	2.75979e-04
5.52000e-01	1.08186e+03	2.76171e-04
5.53000e-01	1.08188e+03	2.76360e-04
5.54000e-01	1.08190e+03	2.76547e-04
5.55000e-01	1.08193e+03	2.76733e-04
5.56000e-01	1.08195e+03	2.76919e-04
5.57000e-01	1.08197e+03	2.77104e-04
5.58000e-01	1.08199e+03	2.77289e-04
5.59000e-01	1.08201e+03	2.77474e-04
5.60000e-01	1.08203e+03	2.77659e-04
5.61000e-01	1.08205e+03	2.77845e-04
5.62000e-01	1.08208e+03	2.78032e-04
5.63000e-01	1.08210e+03	2.78219e-04
5.64000e-01	1.08212e+03	2.78407e-04
5.65000e-01	1.08214e+03	2.78596e-04
5.66000e-01	1.08216e+03	2.78786e-04
5.67000e-01	1.08218e+03	2.78977e-04
5.68000e-01	1.08220e+03	2.79169e-04
5.69000e-01	1.08222e+03	2.79362e-04
5.70000e-01	1.08224e+03	2.79556e-04
5.71000e-01	1.08226e+03	2.79752e-04
5.72000e-01	1.08228e+03	2.79949e-04
5.73000e-01	1.08230e+03	2.80148e-04
5.74000e-01	1.08232e+03	2.80348e-04
5.75000e-01	1.08234e+03	2.80550e-04
5.76000e-01	1.08236e+03	2.80754e-04
